0,queryCost,latitude,longitude,resolvedAddress,address,timezone,tzoffset,description,days,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,stations,source
128,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,07:00:00,1634601600,80.1,84.8,82.5,74.2,0.0,61.9,0.0,0.0,,1.8,1.8,272.4,1013.0,15.0,23.3,202.7,0.7,2.0,10.0,"Rain, Partially cloudy",rain,,fcst
129,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,08:00:00,1634605200,82.4,89.1,77.7,74.6,0.0,61.9,0.0,0.0,,3.1,3.1,195.0,1013.0,15.0,41.7,385.3,1.4,4.0,30.0,"Rain, Partially cloudy",rain,,fcst
130,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,09:00:00,1634608800,84.6,93.0,72.9,74.9,0.0,61.9,0.0,0.0,,4.5,4.5,117.6,1013.0,15.0,60.0,568.0,2.0,6.0,30.0,"Rain, Partially cloudy",rain,,fcst
131,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,10:00:00,1634612400,85.7,94.4,70.2,74.7,0.01,61.9,0.0,0.0,,4.5,4.3,117.7,1012.0,15.0,72.9,598.0,2.2,6.0,30.0,"Rain, Partially cloudy",rain,,fcst
132,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,11:00:00,1634616000,86.7,95.6,67.5,74.6,0.01,61.9,0.0,0.0,,4.6,4.0,117.7,1011.0,15.0,85.7,628.0,2.3,6.0,30.0,"Rain, Partially cloudy",rain,,fcst
133,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,12:00:00,1634619600,87.7,96.8,64.8,74.4,0.01,61.9,0.0,0.0,['rain'],4.7,3.8,117.8,1010.0,15.0,98.6,658.0,2.4,7.0,30.0,"Rain, Overcast",rain,,fcst
134,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,13:00:00,1634623200,86.9,96.5,68.5,75.2,0.01,71.4,0.0,0.0,,6.4,4.8,135.0,1009.7,12.9,99.1,552.3,2.0,6.0,60.0,"Rain, Overcast",rain,,fcst
135,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,14:00:00,1634626800,86.0,96.1,72.1,75.9,0.01,71.4,0.0,0.0,,8.1,5.9,152.1,1009.3,10.9,99.5,446.7,1.6,4.0,60.0,"Rain, Overcast",rain,,fcst
136,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,15:00:00,1634630400,85.2,95.5,75.8,76.7,0.01,71.4,0.0,0.0,['rain'],9.8,6.9,169.3,1009.0,8.8,100.0,341.0,1.2,3.0,60.0,"Rain, Overcast",rain,,fcst
137,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,16:00:00,1634634000,82.8,90.9,80.1,76.0,0.01,71.4,0.0,0.0,,10.9,6.9,160.1,1010.0,10.9,100.0,291.7,1.1,3.0,60.0,"Rain, Overcast",rain,,fcst
138,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,17:00:00,1634637600,80.5,86.1,84.3,75.3,0.01,71.4,0.0,0.0,,11.9,6.8,151.0,1011.0,12.9,100.0,242.3,0.9,2.0,30.0,"Rain, Overcast",rain,,fcst
139,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,18:00:00,1634641200,78.2,78.2,88.6,74.6,0.01,71.4,0.0,0.0,,13.0,6.7,141.8,1012.0,15.0,100.0,193.0,0.7,2.0,10.0,"Rain, Overcast",rain,,fcst
140,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,19:00:00,1634644800,77.7,77.7,89.8,74.5,0.0,28.6,0.0,0.0,,11.6,6.3,140.0,1012.0,15.0,68.3,128.7,0.5,1.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
141,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,20:00:00,1634648400,77.2,77.2,91.1,74.5,0.0,28.6,0.0,0.0,,10.3,5.8,138.3,1012.0,15.0,36.7,64.3,0.2,1.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
142,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,21:00:00,1634652000,76.7,76.7,92.3,74.4,0.0,28.6,0.0,0.0,,8.9,5.4,136.5,1012.0,15.0,5.0,0.0,0.0,0.0,10.0,Clear,clear-night,,fcst
143,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,22:00:00,1634655600,76.5,76.5,92.7,74.3,0.0,28.6,0.0,0.0,,7.7,5.0,139.2,1012.0,15.0,36.5,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
144,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-19,1634576400,87.7,75.1,80.2,96.8,75.1,83.9,74.3,83.1,0.09,71.4,,['rain'],0.0,0.0,13.0,6.9,183.9,1011.5,67.6,14.2,222.5,19.3,7.0,60.0,05:42:33,1634596953,17:34:00,1634639640,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,23:00:00,1634659200,76.3,76.3,93.1,74.1,0.0,28.6,0.0,0.0,,6.4,4.6,141.8,1012.0,15.0,68.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
145,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,00:00:00,1634662800,76.0,76.0,93.5,74.0,0.0,28.6,0.0,0.0,,5.1,4.3,144.5,1012.0,15.0,99.5,0.0,0.0,0.0,10.0,Overcast,cloudy,,fcst
146,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,01:00:00,1634666400,75.8,75.8,93.8,74.0,0.0,14.3,0.0,0.0,,4.5,3.8,133.4,1011.7,15.0,98.8,0.0,0.0,0.0,10.0,Overcast,cloudy,,fcst
147,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,02:00:00,1634670000,75.7,75.7,94.0,73.9,0.0,14.3,0.0,0.0,,3.8,3.4,122.3,1011.3,15.0,98.2,0.0,0.0,0.0,10.0,Overcast,cloudy,,fcst
148,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,03:00:00,1634673600,75.5,75.5,94.3,73.8,0.0,14.3,0.0,0.0,,3.1,2.9,111.2,1011.0,15.0,97.5,0.0,0.0,0.0,10.0,Overcast,cloudy,,fcst
149,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,04:00:00,1634677200,76.1,76.1,93.2,74.1,0.0,14.3,0.0,0.0,,3.7,3.1,100.5,1011.7,15.0,72.5,5.7,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
150,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,05:00:00,1634680800,76.8,76.8,92.1,74.3,0.0,14.3,0.0,0.0,,4.2,3.2,89.9,1012.3,15.0,47.5,11.3,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
151,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,06:00:00,1634684400,77.4,77.4,91.0,74.6,0.0,14.3,0.0,0.0,,4.7,3.4,79.2,1013.0,15.0,22.5,17.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,,fcst
152,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,07:00:00,1634688000,79.9,79.9,85.5,75.0,0.0,47.5,0.0,0.0,,5.0,3.7,77.6,1013.0,15.0,28.4,201.0,0.7,2.0,30.0,"Rain, Partially cloudy",rain,,fcst
153,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,08:00:00,1634691600,82.4,89.7,79.9,75.4,0.0,47.5,0.0,0.0,,5.3,4.1,75.9,1013.0,15.0,34.3,385.0,1.4,4.0,30.0,"Rain, Partially cloudy",rain,,fcst
154,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,09:00:00,1634695200,84.8,94.0,74.4,75.8,0.0,47.5,0.0,0.0,,5.6,4.5,74.3,1013.0,15.0,40.2,569.0,2.0,6.0,30.0,"Rain, Partially cloudy",rain,,fcst
155,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,10:00:00,1634698800,86.2,95.9,71.0,75.6,0.01,47.5,0.0,0.0,,5.5,4.5,72.5,1012.0,15.0,46.2,620.3,2.2,6.0,60.0,"Rain, Partially cloudy",rain,,fcst
156,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,11:00:00,1634702400,87.5,97.6,67.7,75.5,0.01,47.5,0.0,0.0,,5.4,4.6,70.8,1011.0,15.0,52.2,671.7,2.4,7.0,60.0,"Rain, Partially cloudy",rain,,fcst
157,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,12:00:00,1634706000,88.8,99.1,64.3,75.3,0.01,47.5,0.0,0.0,['rain'],5.4,4.7,69.0,1010.0,15.0,58.2,723.0,2.6,7.0,60.0,"Rain, Partially cloudy",rain,,fcst
158,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,13:00:00,1634709600,88.6,98.9,65.0,75.4,0.0,66.6,0.0,0.0,,5.2,4.8,97.6,1009.3,15.0,55.7,683.0,2.5,7.0,60.0,"Rain, Partially cloudy",rain,,fcst
159,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,14:00:00,1634713200,88.3,98.7,65.6,75.4,0.0,66.6,0.0,0.0,,5.1,4.8,126.2,1008.7,15.0,53.2,643.0,2.3,6.0,60.0,"Rain, Partially cloudy",rain,,fcst
160,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,15:00:00,1634716800,88.1,98.4,66.3,75.5,0.0,66.6,0.0,0.0,['rain'],4.9,4.9,154.8,1008.0,15.0,50.7,603.0,2.2,6.0,60.0,"Rain, Partially cloudy",rain,,fcst
161,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,16:00:00,1634720400,85.2,94.2,72.6,75.2,0.0,66.6,0.0,0.0,,8.3,5.7,154.6,1008.7,13.5,67.1,513.0,1.8,5.0,30.0,"Rain, Partially cloudy",rain,,fcst
162,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,17:00:00,1634724000,82.3,89.2,78.8,74.9,0.0,66.6,0.0,0.0,,11.6,6.6,154.4,1009.3,12.1,83.6,423.0,1.5,4.0,30.0,"Rain, Partially cloudy",rain,,fcst
163,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,18:00:00,1634727600,79.4,79.4,85.1,74.6,0.0,66.6,0.0,0.0,,15.0,7.4,154.2,1010.0,10.7,100.0,333.0,1.2,3.0,30.0,"Rain, Overcast",rain,,fcst
164,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,19:00:00,1634731200,79.0,79.0,86.4,74.6,0.0,33.2,0.0,0.0,,14.0,6.9,148.2,1010.3,12.1,100.0,222.0,0.8,2.0,30.0,Overcast,cloudy,,fcst
165,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-20,1634662800,88.8,75.5,81.1,99.1,75.5,85.0,74.8,82.2,0.05,66.6,,['rain'],0.0,0.0,15.0,7.4,115.3,1010.9,71.1,14.3,280.6,24.1,7.0,60.0,05:42:38,1634683358,17:33:32,1634726012,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,20:00:00,1634734800,78.6,78.6,87.7,74.7,0.0,33.2,0.0,0.0,,13.0,6.5,142.1,1010.7,13.5,100.0,111.0,0.4,1.0,30.0,Overcast,cloudy,,fcst
